Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Adrian Mariappa,DF,30,1986,28,24,2210,24.6,0,0,0,0,0,0,4,0,0.7,0.7,0.2,0.8,8,60,6,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03
João Mário,MF,24,1993,13,12,1022,11.4,2,1,3,2,0,0,0,0,1.7,1.7,1.4,3.1,34,43,74,0.18,0.09,0.26,0.18,0.26,0.15,0.12,0.27,0.15,0.27
Anthony Martial,FW,21,1995,30,18,1582,17.6,9,5,14,8,1,1,1,0,6.3,5.5,5.1,10.6,107,52,182,0.51,0.28,0.80,0.46,0.74,0.36,0.29,0.65,0.31,0.60
Cuco Martina,DF,27,1989,21,20,1830,20.3,0,2,2,0,0,0,2,0,0.1,0.1,1.4,1.5,28,68,74,0.00,0.10,0.10,0.00,0.10,0.00,0.07,0.07,0.00,0.07
Bruno Martins Indi,DF,25,1992,17,14,1243,13.8,0,0,0,0,0,0,3,0,1.0,1.0,0.1,1.1,2,28,4,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08
Arthur Masuaku,DF,23,1993,27,21,1870,20.8,0,3,3,0,0,0,5,0,0.3,0.3,2.0,2.2,94,56,115,0.00,0.14,0.14,0.00,0.14,0.01,0.09,0.11,0.01,0.11
Juan Mata,FW,29,1988,28,23,1922,21.4,3,5,8,3,0,0,1,0,3.7,3.7,4.5,8.3,46,101,162,0.14,0.23,0.37,0.14,0.37,0.18,0.21,0.39,0.18,0.39
Nemanja Matić,MF,28,1988,36,35,3118,34.6,1,1,2,1,0,0,6,0,0.7,0.7,1.6,2.3,74,237,23,0.03,0.03,0.06,0.03,0.06,0.02,0.05,0.07,0.02,0.07
Joël Matip,DF,25,1991,25,22,1997,22.2,1,0,1,1,0,0,3,0,1.9,1.9,0.3,2.2,23,108,5,0.05,0.00,0.05,0.05,0.05,0.09,0.01,0.10,0.09,0.10
Konstantinos Mavropanos,DF,19,1997,3,3,195,2.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alfie Mawson,DF,23,1994,38,38,3420,38.0,2,1,3,2,0,0,3,0,1.9,1.9,0.6,2.5,29,92,8,0.05,0.03,0.08,0.05,0.08,0.05,0.02,0.06,0.05,0.06
Eric Maxim Choupo-Moting,"FW,MF",28,1989,30,26,2314,25.7,5,5,10,5,0,0,3,0,5.9,5.9,3.1,9.1,72,56,173,0.19,0.19,0.39,0.19,0.39,0.24,0.13,0.36,0.24,0.36
Chancel Mbemba,DF,22,1994,9,7,672,7.5,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,9,21,11,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
James McArthur,MF,29,1987,33,27,2431,27.0,5,1,6,5,0,0,5,0,3.7,3.7,2.2,5.9,32,107,94,0.19,0.04,0.22,0.19,0.22,0.14,0.08,0.22,0.14,0.22
Gareth McAuley,DF,37,1979,9,5,458,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Oliver McBurnie,"FW,MF",21,1996,11,2,276,3.1,0,1,1,0,0,0,0,0,0.4,0.4,0.7,1.1,4,9,26,0.00,0.33,0.33,0.00,0.33,0.14,0.22,0.36,0.14,0.36
Alex McCarthy,GK,27,1989,18,18,1620,18.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
James McCarthy,MF,26,1990,4,3,205,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,12,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
James McClean,"MF,FW",28,1989,30,14,1406,15.6,1,0,1,1,0,0,7,0,1.8,1.8,0.8,2.7,49,12,94,0.06,0.00,0.06,0.06,0.06,0.12,0.05,0.17,0.12,0.17
Sam McQueen,"DF,MF",22,1995,7,1,148,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,7,4,5,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11
Scott McTominay,MF,20,1996,13,7,634,7.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,11,48,8,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Ben Mee,DF,27,1989,29,29,2610,29.0,0,0,0,0,0,0,5,0,1.9,1.9,0.5,2.3,5,77,3,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08
Benjamin Mendy,"DF,FW",23,1994,7,4,363,4.0,0,1,1,0,0,0,2,0,0.1,0.1,0.8,0.9,21,27,62,0.00,0.25,0.25,0.00,0.25,0.03,0.19,0.23,0.03,0.23
Mikel Merino,MF,21,1996,24,14,1347,15.0,1,1,2,1,0,0,4,0,0.6,0.6,0.9,1.5,25,108,15,0.07,0.07,0.13,0.07,0.13,0.04,0.06,0.10,0.04,0.10
Per Mertesacker,DF,32,1984,6,4,366,4.1,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,6,1,0.25,0.00,0.25,0.25,0.25,0.05,0.00,0.05,0.05,0.05
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Roque Mesa,MF,28,1989,11,9,754,8.4,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,12,36,1,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Simon Mignolet,GK,29,1988,19,19,1710,19.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Luka Milivojević,MF,26,1991,36,35,3080,34.2,10,1,11,3,7,8,8,0,8.2,1.8,1.0,2.9,24,180,18,0.29,0.03,0.32,0.09,0.12,0.24,0.03,0.27,0.05,0.08
James Milner,MF,31,1986,32,16,1775,19.7,0,3,3,0,0,0,3,0,1.1,1.1,3.2,4.3,59,219,163,0.00,0.15,0.15,0.00,0.15,0.05,0.16,0.22,0.05,0.22
Tyrone Mings,DF,24,1993,4,3,201,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,8,1,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Kevin Mirallas,"FW,MF",29,1987,5,2,138,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,10,3,11,0.00,0.00,0.00,0.00,0.00,0.12,0.04,0.16,0.12,0.16
Aleksandar Mitrović,FW,22,1994,6,0,95,1.1,1,0,1,1,0,0,0,0,1.2,1.2,0.2,1.3,4,3,15,0.95,0.00,0.95,0.95,0.95,1.14,0.15,1.29,1.14,1.29
Henrikh Mkhitaryan,"FW,MF",28,1989,11,9,794,8.8,2,4,6,2,0,0,0,0,1.5,1.5,2.8,4.2,34,55,81,0.23,0.45,0.68,0.23,0.68,0.17,0.31,0.48,0.17,0.48
Henrikh Mkhitaryan,"MF,FW",28,1989,15,11,922,10.2,1,5,6,1,0,0,2,0,0.8,0.8,3.0,3.8,40,61,69,0.10,0.49,0.59,0.10,0.59,0.07,0.29,0.37,0.07,0.37
Nacho Monreal,DF,31,1986,28,26,2243,24.9,5,2,7,5,0,0,3,0,1.7,1.7,2.6,4.3,41,138,73,0.20,0.08,0.28,0.20,0.28,0.07,0.11,0.17,0.07,0.17
Aaron Mooy,MF,26,1990,36,34,3067,34.1,4,3,7,3,1,1,4,0,3.0,2.2,4.0,6.2,55,239,77,0.12,0.09,0.21,0.09,0.18,0.09,0.12,0.20,0.06,0.18
Álvaro Morata,FW,24,1992,31,24,2061,22.9,11,6,17,11,0,0,7,0,13.0,13.0,3.1,16.0,54,46,228,0.48,0.26,0.74,0.48,0.74,0.57,0.13,0.70,0.57,0.70
Alberto Moreno,DF,25,1992,16,14,1266,14.1,0,0,0,0,0,0,1,0,0.5,0.5,0.8,1.3,32,59,81,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.09,0.04,0.09
Wes Morgan,DF,33,1984,32,32,2817,31.3,0,0,0,0,0,0,4,0,1.6,1.6,0.4,2.0,13,50,11,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06
James Morrison,MF,31,1986,4,2,207,2.3,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,1,11,16,0.43,0.00,0.43,0.43,0.43,0.44,0.04,0.49,0.44,0.49
Victor Moses,"DF,MF",26,1990,28,25,2110,23.4,3,3,6,3,0,0,3,0,3.0,3.0,2.4,5.4,95,66,203,0.13,0.13,0.26,0.13,0.26,0.13,0.10,0.23,0.13,0.23
Steve Mounié,FW,22,1994,28,21,1855,20.6,7,1,8,7,0,0,2,0,5.2,5.2,1.8,7.0,13,27,93,0.34,0.05,0.39,0.34,0.39,0.25,0.09,0.34,0.25,0.34
Lucas Moura,"FW,MF",24,1992,6,2,210,2.3,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.4,15,12,37,0.00,0.43,0.43,0.00,0.43,0.08,0.11,0.18,0.08,0.18
Lys Mousset,"FW,MF",21,1996,23,4,596,6.6,2,0,2,2,0,0,1,0,1.2,1.2,0.8,2.1,18,16,53,0.30,0.00,0.30,0.30,0.30,0.18,0.13,0.31,0.18,0.31
Jacob Murphy,"MF,FW",22,1995,25,13,1148,12.8,1,1,2,1,0,0,0,0,1.8,1.8,1.3,3.1,48,32,85,0.08,0.08,0.16,0.08,0.16,0.14,0.10,0.24,0.14,0.24
Jamie Murphy,MF,27,1989,4,1,168,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,7,4,14,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Glenn Murray,FW,33,1983,35,25,2192,24.4,12,0,12,8,4,6,9,0,11.9,7.5,1.6,9.1,12,38,138,0.49,0.00,0.49,0.33,0.33,0.49,0.07,0.55,0.31,0.37
Charly Musonda Jr.,FW,20,1996,3,0,37,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,1,1,4,0.00,0.00,0.00,0.00,0.00,0.40,1.27,1.67,0.40,1.67
Shkodran Mustafi,DF,25,1992,27,25,2273,25.3,3,1,4,3,0,0,6,0,0.8,0.8,1.3,2.1,12,92,9,0.12,0.04,0.16,0.12,0.16,0.03,0.05,0.08,0.03,0.08
Boaz Myhill,GK,34,1982,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Georges-Kévin N'Koudou,MF,22,1995,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,
Georges-Kévin N'Koudou,"MF,FW",22,1995,8,2,228,2.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,13,5,15,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08
Luciano Narsingh,"FW,MF",26,1990,18,5,625,6.9,1,0,1,1,0,0,0,0,0.8,0.8,1.1,2.0,30,15,73,0.14,0.00,0.14,0.14,0.14,0.12,0.16,0.28,0.12,0.28
Kyle Naughton,DF,28,1988,34,34,3030,33.7,0,2,2,0,0,0,1,0,0.4,0.4,0.5,0.8,50,193,88,0.00,0.06,0.06,0.00,0.06,0.01,0.01,0.03,0.01,0.03
Badou Ndiaye,MF,26,1990,13,13,1138,12.6,2,1,3,2,0,0,5,0,1.6,1.6,0.3,1.9,12,46,20,0.16,0.08,0.24,0.16,0.24,0.13,0.02,0.15,0.13,0.15
Wilfred Ndidi,MF,20,1996,33,33,2896,32.2,0,3,3,0,0,0,10,4,2.1,2.1,0.6,2.6,30,136,48,0.00,0.09,0.09,0.00,0.09,0.06,0.02,0.08,0.06,0.08
Reiss Nelson,"FW,MF",17,1999,3,2,145,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,8,13,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08
Julien Ngoy,MF,19,1997,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Oumar Niasse,FW,27,1990,22,10,1087,12.1,8,2,10,8,0,0,2,0,7.0,7.0,1.4,8.4,21,17,106,0.66,0.17,0.83,0.66,0.83,0.58,0.11,0.69,0.58,0.69
Eddie Nketiah,FW,18,1999,3,0,20,0.2,0,1,1,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,4.50,4.50,0.00,4.50,0.29,0.00,0.29,0.29,0.29
Lukas Nmecha,FW,18,1998,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mark Noble,MF,30,1987,29,28,2400,26.7,4,0,4,2,2,2,6,0,2.4,0.8,1.8,2.6,10,143,25,0.15,0.00,0.15,0.07,0.07,0.09,0.07,0.16,0.03,0.10
Allan Nyom,DF,29,1988,29,25,2310,25.7,0,1,1,0,0,0,7,0,0.1,0.1,1.1,1.2,36,58,71,0.00,0.04,0.04,0.00,0.04,0.00,0.04,0.05,0.00,0.05
Aiden O'Neill,MF,19,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,
Michael Obafemi,FW,17,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,0,1,0.00,0.00,0.00,0.00,0.00,3.73,0.00,3.73,3.73,3.73
Pedro Obiang,MF,25,1992,21,18,1563,17.4,2,0,2,2,0,0,3,0,0.4,0.4,0.4,0.8,10,77,10,0.12,0.00,0.12,0.12,0.12,0.02,0.02,0.04,0.02,0.04
Angelo Ogbonna,DF,29,1988,32,32,2880,32.0,1,0,1,1,0,0,3,0,0.7,0.7,0.5,1.1,4,44,4,0.03,0.00,0.03,0.03,0.03,0.02,0.01,0.04,0.02,0.04
Stefano Okaka,FW,27,1989,15,3,453,5.0,1,1,2,1,0,0,2,0,1.8,1.8,0.4,2.2,8,10,48,0.20,0.20,0.40,0.20,0.40,0.36,0.07,0.43,0.36,0.43
Shinji Okazaki,"FW,MF",31,1986,27,17,1324,14.7,6,2,8,6,0,0,2,0,6.7,6.7,2.0,8.7,19,24,61,0.41,0.14,0.54,0.41,0.54,0.45,0.14,0.59,0.45,0.59
Martin Olsson,DF,29,1988,36,36,3149,35.0,0,1,1,0,0,0,7,0,0.9,0.9,0.8,1.7,112,87,143,0.00,0.03,0.03,0.00,0.03,0.03,0.02,0.05,0.03,0.05
Divock Origi,FW,22,1995,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
David Ospina,GK,28,1988,5,4,381,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nicolás Otamendi,DF,29,1988,34,33,2967,33.0,4,0,4,4,0,0,9,0,2.7,2.7,0.9,3.6,92,212,8,0.12,0.00,0.12,0.12,0.12,0.08,0.03,0.11,0.08,0.11
Reece Oxford,MF,18,1998,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alex Oxlade-Chamberlain,DF,23,1993,3,3,241,2.7,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,19,16,21,0.00,0.00,0.00,0.00,0.00,0.09,0.19,0.29,0.09,0.29
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Alex Oxlade-Chamberlain,"MF,FW",23,1993,32,14,1493,16.6,3,7,10,3,0,0,3,0,2.2,2.2,3.8,5.9,76,120,122,0.18,0.42,0.60,0.18,0.60,0.13,0.23,0.36,0.13,0.36
Mesut Özil,"MF,FW",28,1988,26,24,2163,24.0,4,8,12,4,0,0,4,0,4.4,4.4,8.7,13.1,136,277,267,0.17,0.33,0.50,0.17,0.50,0.18,0.36,0.55,0.18,0.55
Kasey Palmer,"MF,FW",20,1996,4,1,170,1.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,4,6,5,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09
Emerson Palmieri,DF,22,1994,5,3,280,3.1,0,1,1,0,0,0,0,0,0.1,0.1,0.0,0.2,13,5,23,0.00,0.32,0.32,0.00,0.32,0.04,0.01,0.05,0.04,0.05
Pedro,"MF,FW",30,1987,31,17,1523,16.9,4,2,6,4,0,0,1,0,3.0,3.0,1.3,4.3,66,56,135,0.24,0.12,0.35,0.24,0.35,0.18,0.07,0.25,0.18,0.25
Roberto Pereyra,"MF,FW",26,1991,32,18,1624,18.0,5,2,7,5,0,0,3,0,3.3,3.3,3.0,6.3,61,79,112,0.28,0.11,0.39,0.28,0.39,0.18,0.17,0.35,0.18,0.35
Ayoze Pérez,"MF,FW",24,1993,36,28,2492,27.7,8,5,13,8,0,0,3,0,6.2,6.2,4.7,10.9,68,75,178,0.29,0.18,0.47,0.29,0.47,0.22,0.17,0.39,0.22,0.39
Matt Phillips,"MF,DF",26,1991,30,23,2093,23.3,2,2,4,2,0,0,3,0,2.4,2.4,4.1,6.5,85,31,146,0.09,0.09,0.17,0.09,0.17,0.10,0.18,0.28,0.10,0.28
Jordan Pickford,GK,23,1994,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jérémy Pied,DF,28,1989,2,2,180,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,7,13,5,0.00,0.50,0.50,0.00,0.50,0.02,0.08,0.10,0.02,0.10
Erik Pieters,DF,28,1988,31,30,2718,30.2,0,1,1,0,0,0,5,0,0.1,0.1,1.5,1.6,35,113,71,0.00,0.03,0.03,0.00,0.03,0.00,0.05,0.05,0.00,0.05
Paul Pogba,MF,24,1993,27,25,2148,23.9,6,10,16,6,0,0,5,1,7.7,7.7,4.5,12.2,95,250,92,0.25,0.42,0.67,0.25,0.67,0.32,0.19,0.51,0.32,0.51
Nick Pope,GK,25,1992,35,34,3115,34.6,0,0,0,0,0,0,3,0,0.0,0.0,0.5,0.5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Alex Pritchard,"MF,FW",24,1993,14,12,998,11.1,1,1,2,1,0,0,1,0,1.2,1.2,1.9,3.1,24,44,70,0.09,0.09,0.18,0.09,0.18,0.11,0.17,0.28,0.11,0.28
Sebastian Prödl,DF,30,1987,21,17,1570,17.4,0,0,0,0,0,0,5,0,0.6,0.6,0.2,0.9,4,40,2,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Davy Pröpper,MF,25,1991,35,35,3119,34.7,0,4,4,0,0,0,2,1,1.9,1.9,1.4,3.4,20,188,47,0.00,0.12,0.12,0.00,0.12,0.06,0.04,0.10,0.06,0.10
Marc Pugh,"MF,FW",30,1987,20,11,985,10.9,0,0,0,0,0,0,2,0,1.3,1.3,0.5,1.9,40,52,103,0.00,0.00,0.00,0.00,0.00,0.12,0.05,0.17,0.12,0.17
Jason Puncheon,MF,31,1986,10,6,571,6.3,0,0,0,0,0,0,5,0,1.2,1.2,0.5,1.7,8,31,19,0.00,0.00,0.00,0.00,0.00,0.19,0.07,0.26,0.19,0.26
Collin Quaner,"FW,MF",26,1991,26,13,1280,14.2,0,4,4,0,0,0,4,0,1.4,1.4,2.5,3.9,56,44,85,0.00,0.28,0.28,0.00,0.28,0.10,0.18,0.28,0.10,0.28
Sandro Ramírez,"FW,MF",22,1995,8,3,278,3.1,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,1,8,21,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.16,0.15,0.16
Aaron Ramsey,MF,26,1990,24,21,1846,20.5,7,8,15,7,0,0,0,0,6.1,6.1,5.4,11.5,61,134,161,0.34,0.39,0.73,0.34,0.73,0.30,0.26,0.56,0.30,0.56
Àngel Rangel,DF,34,1982,4,2,156,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,11,11,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Marcus Rashford,"FW,MF",19,1997,35,17,1813,20.1,7,5,12,7,0,0,3,0,5.2,5.2,3.8,9.0,82,46,160,0.35,0.25,0.60,0.35,0.60,0.26,0.19,0.45,0.26,0.45
Nathan Redmond,"FW,MF",23,1994,31,22,1945,21.6,1,3,4,1,0,0,3,0,2.2,2.2,3.6,5.8,84,94,182,0.05,0.14,0.19,0.05,0.19,0.10,0.17,0.27,0.10,0.27
Winston Reid,DF,29,1988,17,17,1452,16.1,0,0,0,0,0,0,5,0,0.3,0.3,0.3,0.5,3,39,6,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Declan Rice,"DF,MF",18,1999,26,15,1430,15.9,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,18,36,6,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Richarlison,"FW,MF",20,1997,38,32,2823,31.4,5,4,9,5,0,0,4,0,10.3,10.3,3.4,13.7,126,73,306,0.16,0.13,0.29,0.16,0.29,0.33,0.11,0.44,0.33,0.44
Jaïro Riedewald,"MF,DF",20,1996,12,4,442,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,16,7,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Matt Ritchie,"MF,FW",27,1989,35,32,2804,31.2,3,5,8,3,0,0,6,0,3.1,3.1,6.0,9.1,53,93,139,0.10,0.16,0.26,0.10,0.26,0.10,0.19,0.29,0.10,0.29
Connor Roberts,DF,21,1995,4,3,268,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,11,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Andrew Robertson,DF,23,1994,22,22,1940,21.6,1,5,6,1,0,0,2,0,0.5,0.5,4.1,4.7,76,150,214,0.05,0.23,0.28,0.05,0.28,0.03,0.19,0.22,0.03,0.22
Hal Robson-Kanu,"FW,MF",28,1989,21,8,827,9.2,2,0,2,2,0,0,2,1,2.4,2.4,0.4,2.8,17,24,63,0.22,0.00,0.22,0.22,0.22,0.26,0.04,0.31,0.26,0.31
Jay Rodriguez,"FW,MF",28,1989,37,31,2812,31.2,7,1,8,6,1,1,2,0,8.4,7.6,1.6,9.2,47,52,166,0.22,0.03,0.26,0.19,0.22,0.27,0.05,0.32,0.24,0.30
Marcos Rojo,DF,27,1990,9,8,640,7.1,0,0,0,0,0,0,6,0,0.2,0.2,0.1,0.2,3,13,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Sergio Romero,GK,30,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Oriol Romeu,MF,25,1991,34,34,2897,32.2,1,0,1,1,0,0,11,0,2.6,2.6,1.4,4.0,44,201,16,0.03,0.00,0.03,0.03,0.03,0.08,0.04,0.13,0.08,0.13
Salomón Rondón,FW,27,1989,36,32,2767,30.7,7,3,10,7,0,0,4,0,7.0,7.0,2.8,9.8,45,66,201,0.23,0.10,0.33,0.23,0.33,0.23,0.09,0.32,0.23,0.32
Wayne Rooney,"MF,FW",31,1985,31,27,2268,25.2,10,2,12,7,3,6,5,0,8.6,3.8,2.2,6.0,26,122,91,0.40,0.08,0.48,0.28,0.36,0.34,0.09,0.43,0.15,0.24
Danny Rose,DF,27,1990,10,9,800,8.9,0,1,1,0,0,0,4,0,0.6,0.6,0.6,1.2,36,56,77,0.00,0.11,0.11,0.00,0.11,0.07,0.07,0.14,0.07,0.14
Liam Rosenior,DF,33,1984,3,1,164,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Wayne Routledge,"MF,FW",32,1985,15,4,429,4.8,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,9,17,36,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.17,0.09,0.17
Antonio Rüdiger,DF,24,1993,27,25,2338,26.0,2,1,3,2,0,0,4,0,1.7,1.7,0.4,2.1,33,121,7,0.08,0.04,0.12,0.08,0.12,0.07,0.01,0.08,0.07,0.08
Mathew Ryan,GK,25,1992,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Abdelhamid Sabiri,MF,20,1996,5,2,220,2.4,0,1,1,0,0,0,1,0,0.3,0.3,0.1,0.4,2,13,8,0.00,0.41,0.41,0.00,0.41,0.11,0.06,0.17,0.11,0.17
Henri Saivet,MF,26,1990,1,1,83,0.9,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,1.08,0.00,1.08,1.08,1.08,0.05,0.00,0.05,0.05,0.05
Diafra Sakho,FW,27,1989,14,0,306,3.4,2,0,2,2,0,0,2,0,1.4,1.4,0.1,1.5,4,6,22,0.59,0.00,0.59,0.59,0.59,0.42,0.02,0.43,0.42,0.43
Mamadou Sakho,DF,27,1990,19,18,1600,17.8,1,2,3,1,0,0,1,0,1.2,1.2,1.1,2.3,4,43,3,0.06,0.11,0.17,0.06,0.17,0.07,0.06,0.13,0.07,0.13
Bakary Sako,"FW,MF",29,1988,16,4,478,5.3,3,0,3,3,0,0,0,0,1.9,1.9,1.1,3.0,20,8,43,0.56,0.00,0.56,0.56,0.56,0.36,0.20,0.56,0.36,0.56
