Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Maximiliano Caufriez,DF,27,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dani Ceballos,MF,27,1996,23,15,1215,13.5,0,0,0,0,0,0,4,0,0.4,0.4,1.6,2.0,42,150,17,0.00,0.00,0.00,0.00,0.00,0.03,0.12,0.15,0.03,0.15
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Franco Cervi,"FW,MF",30,1994,7,4,273,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,3,14,21,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11
Raúl Chasco,DF,20,2003,2,1,130,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Pep Chavarría,"DF,FW",26,1998,34,28,2585,28.7,0,1,1,0,0,0,3,0,1.2,1.2,1.9,3.1,59,114,133,0.00,0.03,0.03,0.00,0.03,0.04,0.07,0.11,0.04,0.11
Walid Cheddira,FW,26,1998,22,5,640,7.1,1,1,2,1,0,0,3,0,1.0,1.0,1.2,2.2,8,12,34,0.14,0.14,0.28,0.14,0.28,0.14,0.17,0.31,0.14,0.31
Chema,MF,19,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Julián Chicco,"MF,DF",26,1998,14,2,302,3.4,0,1,1,0,0,0,0,0,0.5,0.5,0.2,0.6,8,16,7,0.00,0.30,0.30,0.00,0.30,0.14,0.05,0.19,0.14,0.19
Chiquinho,"MF,FW",24,2000,8,1,146,1.6,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,4,1,12,0.00,0.00,0.00,0.00,0.00,0.19,0.02,0.21,0.19,0.21
Andreas Christensen,DF,28,1996,5,2,254,2.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.1,1,15,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Jasper Cillessen,GK,35,1989,27,27,2335,25.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pathé Ciss,"MF,DF",30,1994,33,25,2140,23.8,4,1,5,4,0,0,12,0,1.8,1.7,1.1,2.8,19,128,12,0.17,0.04,0.21,0.17,0.21,0.08,0.05,0.12,0.07,0.12
Seydouba Cissé,MF,23,2001,34,31,2435,27.1,3,1,4,3,0,0,3,1,3.0,3.0,1.0,4.0,26,110,42,0.11,0.04,0.15,0.11,0.15,0.11,0.04,0.15,0.11,0.15
Silvi Clúa,MF,19,2005,4,2,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,3,3,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Eray Cömert,"DF,MF",26,1998,25,21,1779,19.8,0,0,0,0,0,0,6,0,0.9,0.9,0.0,0.9,9,48,5,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Santi Comesaña,MF,27,1996,35,30,2560,28.4,4,2,6,4,0,0,7,0,4.6,4.6,2.0,6.6,39,154,58,0.14,0.07,0.21,0.14,0.21,0.16,0.07,0.23,0.16,0.23
Diego Conde,GK,25,1998,22,22,1962,21.8,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.05,0.05,0.00,0.05,0.00,0.01,0.01,0.00,0.01
Tomás Conechny,"FW,MF",26,1998,22,9,847,9.4,1,0,1,1,0,0,8,0,2.4,2.4,0.3,2.7,14,23,61,0.11,0.00,0.11,0.11,0.11,0.26,0.03,0.29,0.26,0.29
Copete,DF,24,1999,25,16,1528,17.0,0,0,0,0,0,0,6,0,0.5,0.5,0.0,0.5,10,47,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Iker Córdoba,DF,18,2005,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.45,0.00,0.45
Ángel Correa,"FW,MF",29,1995,31,3,805,8.9,4,1,5,4,0,0,3,1,4.5,4.5,2.1,6.6,30,25,85,0.45,0.11,0.56,0.45,0.56,0.51,0.23,0.74,0.51,0.74
Thierry Correia,DF,25,1999,11,9,768,8.5,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,16,44,48,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08
Coba da Costa,"MF,FW",22,2002,19,12,1006,11.2,1,1,2,1,0,0,4,0,1.1,1.1,1.4,2.6,46,16,83,0.09,0.09,0.18,0.09,0.18,0.10,0.13,0.23,0.10,0.23
Logan Costa,DF,23,2001,32,28,2587,28.7,2,1,3,2,0,0,3,0,0.7,0.7,0.6,1.3,25,116,10,0.07,0.03,0.10,0.07,0.10,0.02,0.02,0.05,0.02,0.05
Samu Costa,MF,23,2000,32,31,2649,29.4,0,2,2,0,0,0,10,1,1.8,1.8,1.2,3.0,24,116,69,0.00,0.07,0.07,0.00,0.07,0.06,0.04,0.10,0.06,0.10
Thibaut Courtois,GK,32,1992,30,30,2700,30.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Juan Cruz Armada,DF,32,1992,25,19,1492,16.6,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.2,9,53,12,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Juan Cruz,"FW,MF",24,2000,34,26,2257,25.1,5,4,9,5,0,0,2,0,2.7,2.7,4.1,6.9,59,66,131,0.20,0.16,0.36,0.20,0.36,0.11,0.17,0.27,0.11,0.27
Pau Cubarsí,DF,17,2007,35,29,2618,29.1,0,3,3,0,0,0,3,0,0.8,0.8,1.6,2.5,26,191,6,0.00,0.10,0.10,0.00,0.10,0.03,0.06,0.08,0.03,0.08
Cucho,FW,25,1999,15,14,1139,12.7,5,1,6,5,0,0,0,0,3.8,3.8,1.5,5.3,27,34,82,0.40,0.08,0.47,0.40,0.47,0.30,0.12,0.42,0.30,0.42
Arnaut Danjuma,FW,27,1997,3,3,200,2.2,2,0,2,2,0,0,1,0,0.8,0.8,0.0,0.8,4,1,17,0.90,0.00,0.90,0.90,0.90,0.37,0.01,0.38,0.37,0.38
Arnaut Danjuma,"FW,MF",27,1997,25,15,1335,14.8,2,0,2,2,0,0,2,0,3.6,3.6,1.7,5.3,91,41,185,0.13,0.00,0.13,0.13,0.13,0.24,0.11,0.35,0.24,0.35
Sergi Darder,"MF,FW",30,1993,38,34,2744,30.5,2,6,8,2,0,0,4,0,2.1,2.1,3.7,5.8,37,142,83,0.07,0.20,0.26,0.07,0.26,0.07,0.12,0.19,0.07,0.19
Rodrigo De Paul,MF,30,1994,34,23,2106,23.4,3,5,8,3,0,0,7,0,1.3,1.3,5.6,6.9,85,231,64,0.13,0.21,0.34,0.13,0.34,0.06,0.24,0.29,0.06,0.29
Mouctar Diakhaby,DF,27,1996,13,7,653,7.3,2,0,2,2,0,0,0,0,1.5,1.5,0.0,1.5,5,14,2,0.28,0.00,0.28,0.28,0.28,0.20,0.00,0.21,0.20,0.21
Assane Diao,FW,18,2005,10,2,277,3.1,1,2,3,1,0,0,0,0,0.8,0.8,1.5,2.3,9,1,27,0.32,0.65,0.97,0.32,0.97,0.26,0.50,0.75,0.26,0.75
Moussa Diarra,DF,23,2000,26,20,1866,20.7,0,0,0,0,0,0,6,0,0.0,0.0,0.1,0.2,12,70,31,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Brahim Díaz,"FW,MF",24,1999,31,16,1385,15.4,4,2,6,4,0,0,0,0,5.3,5.3,3.3,8.6,39,74,110,0.26,0.13,0.39,0.26,0.39,0.34,0.22,0.56,0.34,0.56
Daniel Díaz,MF,18,2006,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pedro Díaz,MF,26,1998,26,12,1211,13.5,3,0,3,3,0,1,2,0,2.4,1.6,2.1,3.7,27,62,49,0.22,0.00,0.22,0.22,0.22,0.18,0.16,0.33,0.12,0.27
Diego,FW,24,2000,28,13,1195,13.3,3,0,3,3,0,0,2,0,3.8,3.8,0.2,4.0,9,16,49,0.23,0.00,0.23,0.23,0.23,0.28,0.02,0.30,0.28,0.30
Stole Dimitrievski,GK,30,1993,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yan Diomandé,"MF,FW",17,2006,10,6,545,6.1,2,1,3,2,0,0,1,0,1.4,1.4,0.9,2.3,37,16,64,0.33,0.17,0.50,0.33,0.50,0.24,0.14,0.38,0.24,0.38
Álvaro djaló,FW,24,1999,17,7,659,7.3,1,0,1,1,0,0,2,0,0.8,0.8,0.9,1.7,22,13,60,0.14,0.00,0.14,0.14,0.14,0.11,0.12,0.23,0.11,0.23
Djené,"DF,MF",32,1991,31,31,2548,28.3,0,0,0,0,0,0,10,1,0.3,0.3,0.6,0.9,18,74,21,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Marko Dmitrović,GK,32,1992,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Marc Domenech,"FW,MF",18,2006,10,3,303,3.4,0,0,0,0,0,0,0,0,0.7,0.7,0.2,0.9,1,4,21,0.00,0.00,0.00,0.00,0.00,0.22,0.06,0.27,0.22,0.27
Carlos Dominguez,DF,23,2001,19,13,1181,13.1,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,15,66,4,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Israel Domínguez,FW,21,2003,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sergi Dominguez,DF,19,2005,3,2,172,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Anastasios Douvikas,FW,24,1999,20,6,700,7.8,3,1,4,3,0,0,2,0,4.4,4.4,0.2,4.7,6,6,43,0.39,0.13,0.51,0.39,0.51,0.57,0.03,0.60,0.57,0.60
Domingos Duarte,DF,29,1995,22,21,1859,20.7,1,0,1,1,0,0,4,2,0.2,0.2,0.1,0.3,3,47,3,0.05,0.00,0.05,0.05,0.05,0.01,0.00,0.01,0.01,0.01
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Duk,"MF,FW",24,2000,10,1,179,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.7,0.7,10,3,21,0.00,0.00,0.00,0.00,0.00,0.01,0.33,0.34,0.01,0.34
Pablo Durán,"FW,MF",23,2001,27,15,1394,15.5,4,4,8,4,0,0,3,0,3.6,3.6,2.8,6.5,24,30,124,0.26,0.26,0.52,0.26,0.52,0.24,0.18,0.42,0.24,0.42
Hugo Duro,FW,24,1999,31,25,2166,24.1,11,2,13,10,1,1,5,0,9.4,8.6,1.3,9.9,13,28,88,0.46,0.08,0.54,0.42,0.50,0.39,0.05,0.44,0.36,0.41
Chidera Ejuke,FW,26,1998,25,9,966,10.7,2,1,3,2,0,0,0,0,1.1,1.1,1.9,3.0,75,38,101,0.19,0.09,0.28,0.19,0.28,0.10,0.17,0.28,0.10,0.28
Aritz Elustondo,DF,30,1994,22,16,1457,16.2,0,0,0,0,0,0,2,1,0.4,0.4,0.2,0.6,17,51,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Adri Embarba,"FW,MF",32,1992,35,18,1607,17.9,1,1,2,1,0,0,4,0,2.1,2.1,2.7,4.8,47,45,114,0.06,0.06,0.11,0.06,0.11,0.12,0.15,0.27,0.12,0.27
Endrick,FW,18,2006,22,3,363,4.0,1,0,1,1,0,0,1,0,2.5,2.5,0.5,3.0,12,8,32,0.25,0.00,0.25,0.25,0.25,0.61,0.12,0.73,0.61,0.73
Alfonso Espino,DF,32,1992,16,9,833,9.3,0,1,1,0,0,0,4,0,0.4,0.4,0.6,1.1,10,39,29,0.00,0.11,0.11,0.00,0.11,0.05,0.07,0.12,0.05,0.12
Dario Essugo,MF,19,2005,27,25,1938,21.5,1,0,1,1,0,0,11,2,0.7,0.7,0.4,1.0,18,76,8,0.05,0.00,0.05,0.05,0.05,0.03,0.02,0.05,0.03,0.05
Etienne Eto'o,FW,21,2002,2,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Karl Etta,"MF,FW",20,2003,4,0,37,0.4,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,0,0,0,2.43,0.00,2.43,2.43,2.43,0.88,0.00,0.88,0.88,0.88
Edu Expósito,MF,27,1996,19,12,1045,11.6,0,2,2,0,0,0,3,0,1.0,1.0,3.2,4.2,23,64,41,0.00,0.17,0.17,0.00,0.17,0.09,0.27,0.36,0.09,0.36
Abde Ezzalzouli,"FW,MF",22,2001,32,23,1984,22.0,2,2,4,2,0,1,2,0,8.0,7.2,2.0,9.3,117,68,215,0.09,0.09,0.18,0.09,0.18,0.36,0.09,0.46,0.33,0.42
Ansu Fati,FW,21,2002,6,3,233,2.6,0,0,0,0,0,0,1,0,1.0,1.0,0.2,1.1,7,6,32,0.00,0.00,0.00,0.00,0.00,0.38,0.06,0.44,0.38,0.44
Nabil Fekir,MF,31,1993,2,2,180,2.0,0,1,1,0,0,0,0,0,0.7,0.7,0.6,1.2,9,10,18,0.00,0.50,0.50,0.00,0.50,0.34,0.28,0.62,0.34,0.62
Kiko Femenía,DF,33,1991,28,27,2227,24.7,0,1,1,0,0,0,7,0,0.4,0.4,1.3,1.7,52,112,44,0.00,0.04,0.04,0.00,0.04,0.01,0.05,0.07,0.01,0.07
Aitor Fernández,GK,33,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Álvaro Fernández,GK,26,1998,9,8,747,8.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Pelayo Fernandez,DF,21,2003,2,1,98,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Roberto Férnandez,FW,22,2002,19,18,1497,16.6,6,0,6,6,0,0,1,0,3.6,3.6,0.6,4.2,7,17,50,0.36,0.00,0.36,0.36,0.36,0.21,0.04,0.25,0.21,0.25
Valery Fernández,"MF,FW",24,1999,18,1,309,3.4,2,0,2,2,0,0,1,0,0.8,0.8,0.0,0.9,2,5,14,0.58,0.00,0.58,0.58,0.58,0.24,0.01,0.25,0.24,0.25
André Ferreira,GK,28,1996,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mateo Flores,MF,20,2004,6,1,153,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,9,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pablo Fornals,"MF,FW",28,1996,26,22,1827,20.3,2,0,2,2,0,0,2,0,1.8,1.8,3.3,5.1,32,146,85,0.10,0.00,0.10,0.10,0.10,0.09,0.16,0.25,0.09,0.25
Héctor Fort,DF,17,2006,17,5,585,6.5,0,0,0,0,0,0,2,0,0.2,0.2,0.9,1.1,14,26,33,0.00,0.00,0.00,0.00,0.00,0.04,0.13,0.17,0.04,0.17
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Dimitri Foulquier,DF,31,1993,32,25,2299,25.5,0,1,1,0,0,0,6,0,0.4,0.4,1.4,1.8,48,97,66,0.00,0.04,0.04,0.00,0.04,0.02,0.05,0.07,0.02,0.07
Juan Foyth,DF,26,1998,19,17,1517,16.9,1,0,1,1,0,0,4,0,2.4,2.4,0.3,2.8,13,65,11,0.06,0.00,0.06,0.06,0.06,0.14,0.02,0.16,0.14,0.16
Fran,GK,19,2005,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alejandro Francés,DF,21,2002,18,13,1173,13.0,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.6,18,63,21,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.04,0.02,0.04
Enric Franquesa,"DF,FW",27,1997,12,7,616,6.8,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,11,12,30,0.15,0.00,0.15,0.15,0.15,0.04,0.02,0.06,0.04,0.06
Jorge de Frutos,"FW,MF",27,1997,36,30,2495,27.7,6,3,9,6,0,0,3,1,6.3,6.3,3.4,9.8,77,44,201,0.22,0.11,0.32,0.22,0.32,0.23,0.12,0.35,0.23,0.35
Darío Fuentes,DF,21,2003,1,0,5,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Manuel Fuster,"FW,MF",26,1997,28,8,1003,11.1,2,1,3,2,0,0,2,0,0.7,0.7,1.8,2.5,23,71,75,0.18,0.09,0.27,0.18,0.27,0.07,0.16,0.23,0.07,0.23
Javi Galán,DF,29,1994,25,21,1784,19.8,0,3,3,0,0,0,8,0,0.2,0.2,3.9,4.1,52,54,107,0.00,0.15,0.15,0.00,0.15,0.01,0.19,0.20,0.01,0.20
Iñigo Ruiz de Galarreta,MF,30,1993,26,18,1477,16.4,0,4,4,0,0,0,5,0,0.5,0.5,2.9,3.4,27,137,39,0.00,0.24,0.24,0.00,0.24,0.03,0.18,0.21,0.03,0.21
Conor Gallagher,MF,24,2000,32,19,1633,18.1,3,3,6,3,0,0,2,0,2.8,2.8,1.2,3.9,24,64,64,0.17,0.17,0.33,0.17,0.33,0.15,0.06,0.22,0.15,0.22
Facundo Garcés,DF,24,1999,10,7,678,7.5,0,0,0,0,0,0,2,0,0.1,0.1,0.8,0.9,3,12,3,0.00,0.00,0.00,0.00,0.00,0.01,0.11,0.12,0.01,0.12
Álvaro García,"FW,MF",31,1992,36,28,2559,28.4,4,5,9,4,0,0,4,0,7.6,7.6,5.0,12.6,68,71,245,0.14,0.18,0.32,0.14,0.32,0.27,0.18,0.44,0.27,0.44
Eric García,"DF,MF",23,2001,29,14,1566,17.4,2,3,5,2,0,0,4,0,2.3,2.3,0.8,3.1,18,109,22,0.11,0.17,0.29,0.11,0.29,0.13,0.05,0.18,0.13,0.18
Fran Garcia,DF,24,1999,31,24,2171,24.1,0,2,2,0,0,0,0,0,0.9,0.9,1.8,2.7,78,119,177,0.00,0.08,0.08,0.00,0.08,0.04,0.08,0.11,0.04,0.11
Gonzalo García,"FW,DF",20,2004,3,0,56,0.6,0,1,1,0,0,0,0,0,0.5,0.5,1.0,1.5,0,0,3,0.00,1.61,1.61,0.00,1.61,0.79,1.56,2.35,0.79,2.35
Joan García,GK,23,2001,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pablo Garcia,FW,17,2006,3,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rubén García,"FW,MF",31,1993,36,30,2413,26.8,5,5,10,5,0,0,2,0,3.2,3.2,3.6,6.8,37,112,157,0.19,0.19,0.37,0.19,0.37,0.12,0.13,0.25,0.12,0.25
Unai García,DF,32,1992,3,1,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yarek Gasiorowski,DF,19,2005,15,9,947,10.5,0,0,0,0,0,0,1,0,1.1,1.1,0.1,1.2,9,38,0,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.12,0.11,0.12
Gavi,"MF,FW",19,2004,26,14,1085,12.1,1,1,2,1,0,0,4,0,0.9,0.9,1.6,2.4,13,77,42,0.08,0.08,0.17,0.08,0.17,0.07,0.13,0.20,0.07,0.20
Paulo Gazzaniga,GK,32,1992,36,36,3195,35.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bryan Gil,"FW,MF",23,2001,25,21,1721,19.1,3,3,6,3,0,0,4,0,2.3,2.3,2.9,5.2,76,74,210,0.16,0.16,0.31,0.16,0.31,0.12,0.15,0.27,0.12,0.27
Dani Gómez,FW,26,1998,14,5,532,5.9,2,0,2,2,0,0,0,0,2.7,2.7,0.0,2.7,3,6,24,0.34,0.00,0.34,0.34,0.34,0.46,0.01,0.46,0.46,0.46
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Moi Gómez,"MF,FW",30,1994,26,6,796,8.8,0,0,0,0,0,0,1,0,0.5,0.5,0.8,1.2,13,49,16,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.14,0.05,0.14
Sergi Gómez,DF,32,1992,12,6,664,7.4,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,0,8,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Sergio Gómez,"MF,DF",23,2000,37,31,2738,30.4,2,5,7,2,0,0,4,0,1.9,1.9,8.9,10.8,43,93,154,0.07,0.16,0.23,0.07,0.23,0.06,0.29,0.35,0.06,0.35
Unai Gómez,"MF,FW",21,2003,32,14,1284,14.3,1,3,4,1,0,0,1,0,1.9,1.9,0.8,2.7,19,23,49,0.07,0.21,0.28,0.07,0.28,0.13,0.06,0.19,0.13,0.19
Fabio González,MF,27,1997,2,0,53,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Peter González,"MF,FW",22,2002,17,2,477,5.3,0,0,0,0,0,0,1,0,1.3,1.3,0.1,1.4,8,6,33,0.00,0.00,0.00,0.00,0.00,0.24,0.02,0.26,0.24,0.26
Urko González,MF,23,2001,17,16,1374,15.3,0,2,2,0,0,0,2,0,0.5,0.5,0.7,1.3,18,62,8,0.00,0.13,0.13,0.00,0.13,0.04,0.05,0.08,0.04,0.08
Urko González,MF,23,2001,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Andoni Gorosabel,DF,27,1996,20,17,1485,16.5,0,2,2,0,0,0,5,0,0.3,0.3,1.8,2.1,17,51,59,0.00,0.12,0.12,0.00,0.12,0.02,0.11,0.13,0.02,0.13
José Gragera,MF,23,2000,10,7,569,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,14,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Dominik Greif,GK,27,1997,31,31,2790,31.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Antoine Griezmann,"FW,MF",33,1991,38,29,2469,27.4,8,7,15,7,1,2,2,0,7.4,5.9,7.1,12.9,46,143,177,0.29,0.26,0.55,0.26,0.51,0.27,0.26,0.53,0.21,0.47
Florian Grillitsch,MF,28,1995,13,7,623,6.9,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.8,9,38,7,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.11,0.01,0.11
Vicente Guaita,GK,37,1987,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sergi Guardiola,FW,33,1991,16,1,362,4.0,0,0,0,0,0,0,1,0,2.4,2.4,0.1,2.5,2,3,22,0.00,0.00,0.00,0.00,0.00,0.59,0.03,0.62,0.59,0.62
Nemanja Gudelj,"MF,DF",32,1991,31,27,2493,27.7,1,1,2,0,1,1,6,0,1.6,0.8,0.6,1.5,14,64,5,0.04,0.04,0.07,0.00,0.04,0.06,0.02,0.08,0.03,0.05
Javier Guerra,MF,21,2003,36,31,2581,28.7,3,3,6,3,0,0,5,0,2.2,2.2,3.2,5.4,50,137,84,0.10,0.10,0.21,0.10,0.21,0.08,0.11,0.19,0.08,0.19
Ander Guevara,MF,27,1997,33,20,1947,21.6,0,1,1,0,0,0,3,0,0.9,0.9,0.6,1.5,14,112,19,0.00,0.05,0.05,0.00,0.05,0.04,0.03,0.07,0.04,0.07
Pape Gueye,MF,25,1999,34,26,2224,24.7,4,0,4,4,0,0,6,2,3.4,3.4,1.1,4.5,36,156,69,0.16,0.00,0.16,0.16,0.16,0.14,0.04,0.18,0.14,0.18
Hugo Guillamón,MF,24,2000,12,4,364,4.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,15,5,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Carlos Guirao,MF,21,2003,2,2,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
